antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER PARSLEY","HERB MARKER BASIL, HERB MARKER THYME",0.012609117361784675,0.014225670869705788,0.011423644789309193,0.905982905982906,63.68648018648018,1.0,0.011244271635762951,10.48505422802222,0.996867702116618,0.7412587412587411,0.9046261489685563,0.8545066045066045
"HERB MARKER BASIL, HERB MARKER PARSLEY, HERB MARKER THYME",HERB MARKER CHIVES ,0.013147968531091712,0.013902360168121564,0.011639185257032008,0.8852459016393444,63.67594357605796,1.0,0.011456397463033643,8.593136575677805,0.9974093892953781,0.7552447552447553,0.8836280569739319,0.861227601982463
HERB MARKER CHIVES ,"HERB MARKER BASIL, HERB MARKER PARSLEY, HERB MARKER THYME",0.013902360168121564,0.013147968531091712,0.011639185257032008,0.8372093023255814,63.67594357605795,1.0,0.011456397463033643,6.062091050451867,0.9981724347298118,0.7552447552447553,0.8350404189449678,0.861227601982463
"HERB MARKER CHIVES , HERB MARKER BASIL","HERB MARKER MINT, HERB MARKER ROSEMARY",0.012393576894061861,0.014764522039012825,0.011639185257032008,0.9391304347826087,63.607235798159316,1.0,0.011456200017837433,16.186011423644796,0.9966303328645102,0.75,0.9382182568746255,0.8637258013329102
"HERB MARKER MINT, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER BASIL",0.014764522039012825,0.012393576894061861,0.011639185257032008,0.7883211678832117,63.607235798159316,1.0,0.011456200017837433,4.6655889643280535,0.9990286994498327,0.75,0.7856647879515847,0.8637258013329102
"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME","HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.013363508998814527,0.014333441103567195,0.012178036426339045,0.9112903225806452,63.57791656560757,1.0,0.011986491357167547,11.11115030028707,0.9976027413812271,0.7847222222222222,0.9100003174312057,0.8804571913655106
"HERB MARKER ROSEMARY, HERB MARKER PARSLEY","HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME",0.014333441103567195,0.013363508998814527,0.012178036426339045,0.849624060150376,63.577916565607566,1.0,0.011986491357167547,6.561132665157883,0.9985844191280486,0.7847222222222222,0.8475872915494636,0.8804571913655106
"HERB MARKER CHIVES , HERB MARKER PARSLEY","HERB MARKER ROSEMARY, HERB MARKER THYME",0.01282465782950749,0.014548981571290009,0.011854725724754822,0.9243697478991596,63.53501400560224,1.0,0.011668140014335217,13.029852354779598,0.9970474394601032,0.763888888888889,0.9232531595315291,0.8695922813569872
"HERB MARKER ROSEMARY, HERB MARKER THYME","HERB MARKER CHIVES , HERB MARKER PARSLEY",0.014548981571290009,0.01282465782950749,0.011854725724754822,0.8148148148148148,63.535014005602235,1.0,0.011668140014335217,5.3307468477206585,0.9987920544022906,0.763888888888889,0.8124090247452692,0.8695922813569872
"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER CHIVES ,0.01282465782950749,0.013902360168121564,0.011315874555447785,0.8823529411764706,63.467852257181946,1.0,0.011137581543269052,8.381829938570965,0.9970305676855895,0.7342657342657343,0.8806943105110897,0.8481532147742818
HERB MARKER CHIVES ,"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER THYME",0.013902360168121564,0.01282465782950749,0.011315874555447785,0.813953488372093,63.46785225718194,1.0,0.011137581543269052,5.306067464166397,0.9981202185792349,0.7342657342657343,0.8115365085812938,0.8481532147742818
"HERB MARKER CHIVES , HERB MARKER PARSLEY, HERB MARKER THYME","HERB MARKER MINT, HERB MARKER BASIL",0.012285806660200453,0.014656751805151417,0.011423644789309193,0.9298245614035088,63.44001547987616,1.0,0.011243574770364558,14.041141286776593,0.9964796343760614,0.736111111111111,0.9287807180644382,0.8546181630546956
"HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES , HERB MARKER PARSLEY, HERB MARKER THYME",0.014656751805151417,0.012285806660200453,0.011423644789309193,0.7794117647058824,63.44001547987616,1.0,0.011243574770364558,4.477637676473758,0.9988773760315655,0.736111111111111,0.7766679503225186,0.8546181630546956
"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",HERB MARKER CHIVES ,0.01368681970039875,0.013902360168121564,0.012070266192477638,0.8818897637795275,63.43453579930416,1.0,0.011879987095446553,8.348960017243236,0.9978937078546454,0.7777777777777777,0.880224603072157,0.8750534090215467
HERB MARKER CHIVES ,"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.013902360168121564,0.01368681970039875,0.012070266192477638,0.8682170542635659,63.43453579930415,1.0,0.011879987095446553,7.484376485802856,0.9981118266978922,0.7777777777777777,0.8663883355017076,0.8750534090215467
"HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER THYME","HERB MARKER MINT, HERB MARKER BASIL",0.012178036426339045,0.014656751805151417,0.011315874555447785,0.9292035398230089,63.39764445601249,1.0,0.01113738409807284,13.917973380752235,0.9963602547717756,0.7291666666666665,0.928150458932265,0.8506311816762103
"HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER THYME",0.014656751805151417,0.012178036426339045,0.011315874555447785,0.7720588235294118,63.39764445601249,1.0,0.01113738409807284,4.333670549871545,0.9988666843747233,0.7291666666666665,0.769248726110562,0.8506311816762103
HERB MARKER PARSLEY,"HERB MARKER BASIL, HERB MARKER MINT, HERB MARKER THYME, HERB MARKER CHIVES , HERB MARKER ROSEMARY",0.015626683909904085,0.011315874555447785,0.011208104321586377,0.7172413793103448,63.38364532019705,1.0,0.011031274726744268,3.496565809499026,0.9998473581378113,0.7123287671232875,0.7140050968629486,0.8538587848932676
"HERB MARKER BASIL, HERB MARKER MINT, HERB MARKER THYME, HERB MARKER CHIVES , HERB MARKER ROSEMARY",HERB MARKER PARSLEY,0.011315874555447785,0.015626683909904085,0.011208104321586377,0.9904761904761904,63.38364532019704,1.0,0.011031274726744268,103.35919818945924,0.9954878754339186,0.7123287671232875,0.9903250023460226,0.8538587848932676
HERB MARKER CHIVES ,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER THYME",0.013902360168121564,0.013471279232675935,0.011854725724754822,0.8527131782945736,63.29860465116279,1.0,0.011667443148936824,6.69801078836762,0.9980774962742174,0.763888888888889,0.8507019424727276,0.8663565891472867
"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER CHIVES ,0.013471279232675935,0.013902360168121564,0.011854725724754822,0.8799999999999999,63.29860465116278,1.0,0.011667443148936824,8.217480331932313,0.997641368899835,0.763888888888889,0.8783081967213113,0.8663565891472867
"HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER THYME",0.014441211337428601,0.012393576894061861,0.011315874555447785,0.7835820895522388,63.22485399091499,1.0,0.011136896292293965,4.563422782627439,0.9986044937384466,0.7291666666666665,0.7808662384281126,0.8483127839065542
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER THYME","HERB MARKER BASIL, HERB MARKER ROSEMARY",0.012393576894061861,0.014441211337428601,0.011315874555447785,0.9130434782608695,63.22485399091499,1.0,0.011136896292293965,11.333926069619563,0.9965340566606389,0.7291666666666665,0.9117693203698861,0.8483127839065542
"HERB MARKER MINT, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER THYME",0.014764522039012825,0.01282465782950749,0.01196249595861623,0.8102189781021898,63.17665460344722,1.0,0.011773146015449668,5.201654687590672,0.9989199437897752,0.7655172413793103,0.807753482293692,0.8714960436729436
"HERB MARKER CHIVES , HERB MARKER THYME","HERB MARKER MINT, HERB MARKER ROSEMARY",0.01282465782950749,0.014764522039012825,0.01196249595861623,0.9327731092436975,63.17665460344722,1.0,0.011773146015449668,14.655377734669688,0.996957000668791,0.7655172413793103,0.9317656618543283,0.8714960436729436
"HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",HERB MARKER CHIVES ,0.013147968531091712,0.013902360168121564,0.0115314150231706,0.8770491803278689,63.08635150590927,1.0,0.011348627229172235,8.02026080396595,0.9972606626461141,0.7430555555555557,0.8753157753292127,0.8532532723344771
HERB MARKER CHIVES ,"HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.013902360168121564,0.013147968531091712,0.0115314150231706,0.8294573643410853,63.08635150590927,1.0,0.011348627229172235,5.786541457249509,0.9980235943005975,0.7430555555555557,0.8271852007994901,0.8532532723344771
"HERB MARKER ROSEMARY, HERB MARKER PARSLEY","HERB MARKER MINT, HERB MARKER THYME",0.014333441103567195,0.014333441103567195,0.012932428063368898,0.9022556390977443,62.94759455028548,1.0,0.01272698052949947,10.084127102555808,0.9984246300750783,0.8219178082191779,0.9008342526993188,0.9022556390977443
"HERB MARKER MINT, HERB MARKER THYME","HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.014333441103567195,0.014333441103567195,0.012932428063368898,0.9022556390977443,62.94759455028548,1.0,0.01272698052949947,10.084127102555808,0.9984246300750783,0.8219178082191779,0.9008342526993188,0.9022556390977443
"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER CHIVES ,0.01368681970039875,0.013902360168121564,0.01196249595861623,0.874015748031496,62.86815601538179,1.0,0.011772216861585146,7.827150016165529,0.9977497164997166,0.7655172413793103,0.8722395766103006,0.8672404321552829
HERB MARKER CHIVES ,"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME",0.013902360168121564,0.01368681970039875,0.01196249595861623,0.8604651162790697,62.86815601538179,1.0,0.011772216861585146,7.068577792147141,0.9979678038694432,0.7655172413793103,0.8585288258253374,0.8672404321552829
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME",0.015626683909904085,0.01196249595861623,0.011746955490893416,0.7517241379310345,62.840074557315944,1.0,0.011560021347774615,3.979595502388908,0.9997087201161905,0.7414965986394558,0.7487181801769273,0.8668530599565083
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER PARSLEY,0.01196249595861623,0.015626683909904085,0.011746955490893416,0.981981981981982,62.84007455731594,1.0,0.011560021347774615,54.63271904300055,0.9960012488592151,0.7414965986394558,0.9816959503843674,0.8668530599565083
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY",0.015626683909904085,0.011639185257032008,0.011423644789309193,0.7310344827586207,62.808045977011496,1.0,0.011241762920328737,3.6746748240443683,0.999700476345894,0.7210884353741495,0.7278670772562689,0.8562579821200511
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME",0.015626683909904085,0.011639185257032008,0.011423644789309193,0.7310344827586207,62.808045977011496,1.0,0.011241762920328737,3.6746748240443683,0.999700476345894,0.7210884353741495,0.7278670772562689,0.8562579821200511
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME",HERB MARKER PARSLEY,0.011639185257032008,0.015626683909904085,0.011423644789309193,0.9814814814814814,62.80804597701149,1.0,0.011241762920328737,53.156159068864945,0.9956672283222545,0.7210884353741495,0.9811875045617108,0.8562579821200511
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY",HERB MARKER PARSLEY,0.011639185257032008,0.015626683909904085,0.011423644789309193,0.9814814814814814,62.80804597701149,1.0,0.011241762920328737,53.156159068864945,0.9956672283222545,0.7210884353741495,0.9811875045617108,0.8562579821200511
"HERB MARKER CHIVES , HERB MARKER MINT","HERB MARKER BASIL, HERB MARKER PARSLEY",0.013147968531091712,0.014225670869705788,0.011746955490893416,0.8934426229508198,62.80495529061103,1.0,0.011559916817964856,9.251112934915078,0.9971886950675923,0.7517241379310347,0.8919048976014712,0.8596000993541978
"HERB MARKER BASIL, HERB MARKER PARSLEY","HERB MARKER CHIVES , HERB MARKER MINT",0.014225670869705788,0.013147968531091712,0.011746955490893416,0.8257575757575758,62.80495529061103,1.0,0.011559916817964856,5.663672528430258,0.9982788762144905,0.7517241379310347,0.8234361194118757,0.8596000993541978
HERB MARKER THYME,"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.015626683909904085,0.0115314150231706,0.011315874555447785,0.7241379310344828,62.79697067354173,1.0,0.011135676777846779,3.583198620541007,0.9996976237396645,0.7142857142857142,0.7209197407401838,0.8527231711247181
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER THYME",0.015626683909904085,0.0115314150231706,0.011315874555447785,0.7241379310344828,62.79697067354173,1.0,0.011135676777846779,3.583198620541007,0.9996976237396645,0.7142857142857142,0.7209197407401838,0.8527231711247181
"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",HERB MARKER THYME,0.0115314150231706,0.015626683909904085,0.011315874555447785,0.9813084112149533,62.79697067354173,1.0,0.011135676777846779,52.66397241082013,0.99555583245073,0.7142857142857142,0.9810116868473343,0.8527231711247181
"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER PARSLEY,0.0115314150231706,0.015626683909904085,0.011315874555447785,0.9813084112149533,62.79697067354173,1.0,0.011135676777846779,52.66397241082013,0.99555583245073,0.7142857142857142,0.9810116868473343,0.8527231711247181
HERB MARKER THYME,"HERB MARKER BASIL, HERB MARKER MINT, HERB MARKER PARSLEY, HERB MARKER CHIVES , HERB MARKER ROSEMARY",0.015626683909904085,0.011423644789309193,0.011208104321586377,0.7172413793103448,62.78568640208198,1.0,0.01102959063536482,3.496184670867077,0.9996947162756228,0.707482993197279,0.7139739189600665,0.8491867273910214
"HERB MARKER BASIL, HERB MARKER MINT, HERB MARKER PARSLEY, HERB MARKER CHIVES , HERB MARKER ROSEMARY",HERB MARKER THYME,0.011423644789309193,0.015626683909904085,0.011208104321586377,0.9811320754716981,62.78568640208198,1.0,0.01102959063536482,52.171785752775094,0.9954444062424005,0.707482993197279,0.9808325518175922,0.8491867273910214
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER PARSLEY","HERB MARKER BASIL, HERB MARKER ROSEMARY",0.012609117361784675,0.014441211337428601,0.011423644789309193,0.905982905982906,62.735935706084966,1.0,0.01124155386070922,10.48276166122917,0.9966267561255886,0.7310344827586207,0.90460529082727,0.8485138410511546
"HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER PARSLEY",0.014441211337428601,0.012609117361784675,0.011423644789309193,0.791044776119403,62.735935706084966,1.0,0.01124155386070922,4.725370652625746,0.9984794247810435,0.7310344827586207,0.788376389173973,0.8485138410511546
"HERB MARKER MINT, HERB MARKER ROSEMARY","HERB MARKER BASIL, HERB MARKER PARSLEY, HERB MARKER THYME",0.014764522039012825,0.013147968531091712,0.012178036426339045,0.8248175182481752,62.73345698217064,1.0,0.011983912955193495,5.633280346301685,0.9988064423075061,0.7739726027397259,0.8224835373839486,0.8755235132224483
"HERB MARKER BASIL, HERB MARKER PARSLEY, HERB MARKER THYME","HERB MARKER MINT, HERB MARKER ROSEMARY",0.013147968531091712,0.014764522039012825,0.012178036426339045,0.9262295081967213,62.73345698217064,1.0,0.011983912955193495,13.3554142568045,0.9971703063858491,0.7739726027397259,0.9251239998421984,0.8755235132224483
"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER PARSLEY",HERB MARKER CHIVES ,0.013471279232675935,0.013902360168121564,0.011746955490893416,0.8720000000000001,62.723162790697685,1.0,0.011559672915075418,7.703887811186557,0.9974944527183183,0.7517241379310347,0.8701954098360657,0.8584806201550388
HERB MARKER CHIVES ,"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER PARSLEY",0.013902360168121564,0.013471279232675935,0.011746955490893416,0.8449612403100776,62.72316279069768,1.0,0.011559672915075418,6.363110248949243,0.9979305158670475,0.7517241379310347,0.8428441499712923,0.8584806201550388
HERB MARKER CHIVES ,"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME",0.013902360168121564,0.013363508998814527,0.011639185257032008,0.8372093023255814,62.64891222805702,1.0,0.011453400941820555,6.060767016150141,0.9979113539769278,0.7448275862068966,0.8350043818983146,0.8540885221305327
"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER THYME",HERB MARKER CHIVES ,0.013363508998814527,0.013902360168121564,0.011639185257032008,0.8709677419354839,62.648912228057014,1.0,0.011453400941820555,7.642256708697058,0.997366345045209,0.7448275862068966,0.8691485986250661,0.8540885221305327
"HERB MARKER MINT, HERB MARKER PARSLEY, HERB MARKER THYME","HERB MARKER BASIL, HERB MARKER ROSEMARY",0.013471279232675935,0.014441211337428601,0.012178036426339045,0.904,62.59862686567165,1.0,0.01198349483595446,10.266237381901789,0.9974623018903674,0.7739726027397259,0.9025933296883544,0.8736417910447762
"HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER MINT, HERB MARKER PARSLEY, HERB MARKER THYME",0.014441211337428601,0.013471279232675935,0.012178036426339045,0.8432835820895523,62.59862686567165,1.0,0.01198349483595446,6.294992789658168,0.9984439487703034,0.7739726027397259,0.8411435829373997,0.8736417910447762
"HERB MARKER BASIL, HERB MARKER PARSLEY","HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME",0.014225670869705788,0.01368681970039875,0.012178036426339045,0.8560606060606061,62.54634931997136,1.0,0.011983332234028168,6.852281042081441,0.9982120933310501,0.7739726027397259,0.8540631953273999,0.8729121927940826
"HERB MARKER BASIL, HERB MARKER THYME","HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.014225670869705788,0.01368681970039875,0.012178036426339045,0.8560606060606061,62.54634931997136,1.0,0.011983332234028168,6.852281042081441,0.9982120933310501,0.7739726027397259,0.8540631953273999,0.8729121927940826
"HERB MARKER PARSLEY, HERB MARKER THYME","HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY",0.014225670869705788,0.01368681970039875,0.012178036426339045,0.8560606060606061,62.54634931997136,1.0,0.011983332234028168,6.852281042081441,0.9982120933310501,0.7739726027397259,0.8540631953273999,0.8729121927940826
"HERB MARKER MINT, HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER PARSLEY, HERB MARKER THYME",0.01368681970039875,0.014225670869705788,0.012178036426339045,0.889763779527559,62.54634931997136,1.0,0.011983332234028168,8.942381414253381,0.9976667414443963,0.7739726027397259,0.8881729649323516,0.8729121927940826
"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER THYME","HERB MARKER BASIL, HERB MARKER PARSLEY",0.01368681970039875,0.014225670869705788,0.012178036426339045,0.889763779527559,62.54634931997136,1.0,0.011983332234028168,8.942381414253381,0.9976667414443963,0.7739726027397259,0.8881729649323516,0.8729121927940826
"HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY","HERB MARKER BASIL, HERB MARKER THYME",0.01368681970039875,0.014225670869705788,0.012178036426339045,0.889763779527559,62.54634931997136,1.0,0.011983332234028168,8.942381414253381,0.9976667414443963,0.7739726027397259,0.8881729649323516,0.8729121927940826
"HERB MARKER ROSEMARY, HERB MARKER THYME","HERB MARKER CHIVES , HERB MARKER MINT",0.014548981571290009,0.013147968531091712,0.01196249595861623,0.8222222222222222,62.53606557377049,1.0,0.011771206406757476,5.5510426770126085,0.9985369227495212,0.7602739726027399,0.8198536638637108,0.8660291438979963
"HERB MARKER CHIVES , HERB MARKER MINT","HERB MARKER ROSEMARY, HERB MARKER THYME",0.013147968531091712,0.014548981571290009,0.01196249595861623,0.9098360655737705,62.53606557377049,1.0,0.011771206406757476,10.929547658936603,0.997119320915324,0.7602739726027399,0.9085049051245644,0.8660291438979963
"HERB MARKER CHIVES , HERB MARKER PARSLEY","HERB MARKER MINT, HERB MARKER BASIL",0.01282465782950749,0.014656751805151417,0.011746955490893416,0.9159663865546219,62.49450074147307,1.0,0.011558987664100333,11.725584653518709,0.9967819798886263,0.7465753424657535,0.9147164060855667,0.858718487394958
"HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES , HERB MARKER PARSLEY",0.014656751805151417,0.01282465782950749,0.011746955490893416,0.8014705882352942,62.49450074147306,1.0,0.011558987664100333,4.972438760562482,0.9986353424236921,0.7465753424657535,0.7988914397636785,0.858718487394958
"HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES , HERB MARKER ROSEMARY",0.014656751805151417,0.012716887595646082,0.011639185257032008,0.7941176470588236,62.445912263210374,1.0,0.011452796991808616,4.795375117392578,0.998622706705393,0.7397260273972606,0.7914657403186142,0.8546859421734796
"HERB MARKER CHIVES , HERB MARKER ROSEMARY","HERB MARKER MINT, HERB MARKER BASIL",0.012716887595646082,0.014656751805151417,0.011639185257032008,0.9152542372881356,62.44591226321037,1.0,0.011452796991808616,11.627050328699212,0.9966605618826992,0.7397260273972606,0.913993663764258,0.8546859421734796
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER THYME",HERB MARKER PARSLEY,0.012393576894061861,0.015626683909904085,0.012070266192477638,0.9739130434782608,62.32371814092953,1.0,0.011876595683841041,37.73431045012024,0.9963024957909833,0.7567567567567566,0.9734989194695404,0.8731634182908545
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY",0.015626683909904085,0.012393576894061861,0.012070266192477638,0.7724137931034483,62.32371814092953,1.0,0.011876595683841041,4.339482768192759,0.999574783383903,0.7567567567567566,0.7695577898523458,0.8731634182908545
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY",HERB MARKER PARSLEY,0.012393576894061861,0.015626683909904085,0.012070266192477638,0.9739130434782608,62.32371814092953,1.0,0.011876595683841041,37.73431045012024,0.9963024957909833,0.7567567567567566,0.9734989194695404,0.8731634182908545
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER THYME",0.015626683909904085,0.012393576894061861,0.012070266192477638,0.7724137931034483,62.32371814092953,1.0,0.011876595683841041,4.339482768192759,0.999574783383903,0.7567567567567566,0.7695577898523458,0.8731634182908545
"HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER THYME",HERB MARKER PARSLEY,0.012178036426339045,0.015626683909904085,0.011854725724754822,0.9734513274336283,62.29417149832163,1.0,0.011664423398877124,37.07806157272689,0.9960774006704621,0.7432432432432432,0.9730298737964349,0.8660360085444003
"HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER PARSLEY",HERB MARKER THYME,0.012178036426339045,0.015626683909904085,0.011854725724754822,0.9734513274336283,62.29417149832163,1.0,0.011664423398877124,37.07806157272689,0.9960774006704621,0.7432432432432432,0.9730298737964349,0.8660360085444003
HERB MARKER THYME,"HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.015626683909904085,0.012178036426339045,0.011854725724754822,0.7586206896551724,62.29417149832163,1.0,0.011664423398877124,4.0924052776623085,0.9995670521727014,0.7432432432432432,0.7556449246465573,0.8660360085444003
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER ROSEMARY, HERB MARKER THYME",0.015626683909904085,0.012178036426339045,0.011854725724754822,0.7586206896551724,62.29417149832163,1.0,0.011664423398877124,4.0924052776623085,0.9995670521727014,0.7432432432432432,0.7556449246465573,0.8660360085444003
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL",0.015626683909904085,0.012070266192477638,0.011746955490893416,0.7517241379310345,62.27900246305419,1.0,0.011558337256395167,3.9791614278358547,0.9995630801742859,0.7364864864864865,0.7486907686115489,0.8624692118226602
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER BASIL",HERB MARKER PARSLEY,0.012070266192477638,0.015626683909904085,0.011746955490893416,0.9732142857142858,62.27900246305419,1.0,0.011558337256395167,36.749937134030375,0.9959647839327944,0.7364864864864865,0.972789069098189,0.8624692118226602
HERB MARKER THYME,"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",0.015626683909904085,0.012070266192477638,0.011746955490893416,0.7517241379310345,62.27900246305419,1.0,0.011558337256395167,3.9791614278358547,0.9995630801742859,0.7364864864864865,0.7486907686115489,0.8624692118226602
"HERB MARKER CHIVES , HERB MARKER MINT, HERB MARKER ROSEMARY, HERB MARKER PARSLEY",HERB MARKER THYME,0.012070266192477638,0.015626683909904085,0.011746955490893416,0.9732142857142858,62.27900246305419,1.0,0.011558337256395167,36.749937134030375,0.9959647839327944,0.7364864864864865,0.972789069098189,0.8624692118226602
"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER PARSLEY",HERB MARKER THYME,0.01196249595861623,0.015626683909904085,0.011639185257032008,0.972972972972973,62.26356011183598,1.0,0.011452251113913207,36.42181269533362,0.9958521184797362,0.7297297297297298,0.972543925576551,0.8589002795899348
"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER THYME",HERB MARKER PARSLEY,0.01196249595861623,0.015626683909904085,0.011639185257032008,0.972972972972973,62.26356011183598,1.0,0.011452251113913207,36.42181269533362,0.9958521184797362,0.7297297297297298,0.972543925576551,0.8589002795899348
HERB MARKER PARSLEY,"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER THYME",0.015626683909904085,0.01196249595861623,0.011639185257032008,0.7448275862068966,62.26356011183598,1.0,0.011452251113913207,3.8720388671892074,0.999559034620344,0.7297297297297298,0.7417381296262864,0.8589002795899348
HERB MARKER THYME,"HERB MARKER CHIVES , HERB MARKER BASIL, HERB MARKER PARSLEY",0.015626683909904085,0.01196249595861623,0.011639185257032008,0.7448275862068966,62.26356011183598,1.0,0.011452251113913207,3.8720388671892074,0.999559034620344,0.7297297297297298,0.7417381296262864,0.8589002795899348
"HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER PARSLEY",0.014441211337428601,0.01282465782950749,0.0115314150231706,0.7985074626865672,62.26345164931645,1.0,0.011346211429124474,4.899314661142446,0.9983566935611615,0.7328767123287672,0.7958898194616438,0.8488335632760567
"HERB MARKER CHIVES , HERB MARKER THYME","HERB MARKER BASIL, HERB MARKER ROSEMARY",0.01282465782950749,0.014441211337428601,0.0115314150231706,0.8991596638655462,62.26345164931645,1.0,0.011346211429124474,9.773457987570502,0.9967218299800025,0.7328767123287672,0.8976820690003722,0.8488335632760567
"HERB MARKER CHIVES , HERB MARKER PARSLEY","HERB MARKER BASIL, HERB MARKER ROSEMARY",0.01282465782950749,0.014441211337428601,0.0115314150231706,0.8991596638655462,62.26345164931645,1.0,0.011346211429124474,9.773457987570502,0.9967218299800025,0.7328767123287672,0.8976820690003722,0.8488335632760567
"HERB MARKER BASIL, HERB MARKER ROSEMARY","HERB MARKER CHIVES , HERB MARKER THYME",0.014441211337428601,0.01282465782950749,0.0115314150231706,0.7985074626865672,62.26345164931645,1.0,0.011346211429124474,4.899314661142446,0.9983566935611615,0.7328767123287672,0.7958898194616438,0.8488335632760567
